FECHA (YYMMDD);HORA (HHMM);;
040107;0000;66,3333;
040107;0100;72,25;
040107;0200;74,5833;
040107;0300;77,4164;
040107;0400;77,75;
040107;0500;78,0833;
040107;0600;73,3333;
040107;0700;58,75;
040107;0800;55,75;
040107;0900;49,5833;
040107;1000;40,6666;
040107;1100;40,75;
040107;1200;39,8333;
040107;1300;39,25;
040107;1400;38,4166;
040107;1500;38,5833;
040107;1600;40,8333;
040107;1700;42,25;
040107;1800;45,25;
040107;1900;51,5;
040107;2000;59,5833;
040107;2100;63,25;
040107;2200;65,75;
040107;2300;68,0833;
040108;0000;69,5;
040108;0100;71,9164;
040108;0200;73,6667;
040108;0300;75,6664;
040108;0400;78,8333;
040108;0500;80,6664;
040108;0600;77,8333;
040108;0700;68,3333;
040108;0800;58,8333;
040108;0900;55;
040108;1000;48,9166;
040108;1100;48,4166;
040108;1200;45,8333;
040108;1300;44,5833;
040108;1400;44,6666;
040108;1500;44;
040108;1600;44,9166;
040108;1700;46,9166;
040108;1800;49,1666;
040108;1900;53,1666;
040108;2000;57,75;
040108;2100;57,6666;
040108;2200;56,5833;
040108;2300;57,8333;
040109;0000;61;
040109;0100;62,8333;
040109;0200;68,6664;
040109;0300;73,1664;
040109;0400;76,4164;
040109;0500;78,5833;
040109;0600;73,1664;
040109;0700;65;
040109;0800;58,3333;
040109;0900;50,6666;
040109;1000;44,8333;
040109;1100;40,9166;
040109;1200;40;
040109;1300;38;
040109;1400;35,25;
040109;1500;33,9166;
040109;1600;34,25;
040109;1700;34,6666;
040109;1800;35,0833;
040109;1900;34,6666;
040109;2000;36,9166;
040109;2100;40,6666;
040109;2200;45,6666;
040109;2300;50,25;
040110;0000;53,25;
040110;0100;56,25;
040110;0200;58,6666;
040110;0300;60,4166;
040110;0400;61,0833;
040110;0500;65,4164;
040110;0600;63,1666;
040110;0700;55,1666;
040110;0800;49,5;
040110;0900;41,1666;
040110;1000;35,6666;
040110;1100;34,0833;
040110;1200;31,1667;
040110;1300;28;
040110;1400;25,8333;
040110;1500;22,0833;
040110;1600;23,1667;
040110;1700;23,4167;
040110;1800;25,1667;
040110;1900;26,8333;
040110;2000;28,25;
040110;2100;29,8333;
040110;2200;32,6666;
040110;2300;36,5;
040111;0000;39,6666;
040111;0100;42,5833;
040111;0200;45,25;
040111;0300;48,25;
040111;0400;51,25;
040111;0500;52,1666;
040111;0600;47,8333;
040111;0700;40,1666;
040111;0800;35,0833;
040111;0900;28,75;
040111;1000;25,25;
040111;1100;24,6667;
040111;1200;25,3333;
040111;1300;23,5833;
040111;1400;23,5;
040111;1500;24,4167;
040111;1600;28,5;
040111;1700;29,8333;
040111;1800;29,6667;
040111;1900;31,5;
040111;2000;37;
040111;2100;39,9166;
040111;2200;39,9166;
040111;2300;41,3333;
040112;0000;43,25;
040112;0100;46,5;
040112;0200;50,1666;
040112;0300;54,75;
040112;0400;57,1666;
040112;0500;59,5;
040112;0600;57,8333;
040112;0700;50,0833;
040112;0800;45,75;
040112;0900;38,75;
040112;1000;34,5;
040112;1100;30,3333;
040112;1200;26,75;
040112;1300;30,9167;
040112;1400;30,9167;
040112;1500;33,5833;
040112;1600;35,1666;
040112;1700;38,1666;
040112;1800;43,5;
040112;1900;49,8333;
040112;2000;55,5833;
040112;2100;56,0833;
040112;2200;56,1667;
040112;2300;58,9166;
040113;0000;63,4166;
040113;0100;65,5;
040113;0200;66,9164;
040113;0300;69,25;
040113;0400;71,0833;
040113;0500;71,4164;
040113;0600;67,8333;
040113;0700;57,8333;
040113;0800;51,8333;
040113;0900;45,8333;
040113;1000;41,25;
040113;1100;39,5833;
040113;1200;36,8333;
040113;1300;35,25;
040113;1400;32,5;
040113;1500;31,9167;
040113;1600;37,5833;
040113;1700;42,5;
040113;1800;48,5;
