"DateYYMMDD","TimeHHMM","CO_CerroNavia","CO_ElBosque","CO_Independencia","CO_LasCondes","CO_OHiggins","CO_PuenteAlto","CO_Talagante","Hum_CerroNavia","Hum_ElBosque","Hum_Independencia","Hum_LasCondes","Hum_OHiggins","Hum_PuenteAlto","Hum_Talagante","SO2_ElBosque","SO2_PuenteAlto","SO2_Talagante","Temp_CerroNavia","Temp_ElBosque","Temp_Independencia","Temp_LasCondes","Temp_OHiggins","Temp_PuenteAlto","Temp_Talagante","WindSpeed_CerroNavia","WindSpeed_ElBosque","WindSpeed_Independencia","WindSpeed_LasCondes","WindSpeed_OHiggins","WindSpeed_PuenteAlto","WindSpeed_Talagante"
190325,100,0.42,0.18,0.25,0.38,0.38,0.2,0.11,56.9167,63.5132,54.5964,73.6931,62.5,63.0965,88.4332,1,1,1.53,14.3667,11.8533,15.8533,11.07,14.1083,14.0116,9.96873,0.227859,0.308958,0.542794,0.679558,0.127378,0.391677,0.0971411
190325,1000,0.7,0.29,0.34,0.46,0.61,0.4,0.21,37.5833,34.5833,38.0066,40.4233,37.3333,38.3333,48.5455,1.09,1.53,2.31,21.7583,21.375,21.8366,20.47,23.1583,21.4,21.7,0.511531,0.499206,0.290083,2.38528,0.619436,0.653797,0.776654
190325,1100,0.52,0.29,0.4,0.52,0.66,0.37,0.15,31.5,30.1667,34.0892,36.5892,33,34.5,42.9188,1.04,1,2.31,24,23.275,24.003,22.5446,24.9833,23.375,23.7593,1.04102,0.993033,0.653537,2.57345,0.423123,0.979221,1.01077
190325,1200,0.38,0.25,0.33,0.49,0.53,0.4,0.19,28.3333,29.5,31.5026,33.8384,31.0833,33.0833,39.9188,1,1.85,2.31,25.725,24.3917,25.0693,24.0026,25.8583,24.2667,26.0093,2.12074,1.38347,1.45457,2.99329,1.56209,1.9383,1.09058
190325,1300,0.47,0.13,0.22,0.48,0.33,0.23,0.18,25.25,25.7522,28.6689,31.2522,28.75,29.5855,35.8354,1,1.47,2.31,27.4167,25.8439,26.5439,25.084,26.9583,25.5439,28.026,2.02122,1.96899,1.34093,3.03746,1.99199,1.94753,1.1025
190325,1400,0.46,0.25,0.21,0.39,0.29,0.22,0.12,24.0833,25.5851,27.0018,29.5018,27.5,29.5018,33.8354,1,1.47,2.06,27.7833,26.4935,27.4268,25.8435,27.8667,26.0935,28.201,2.63946,2.64505,1.62031,3.1115,2.16166,2.27601,1.4844
190325,1500,0.41,0.1,0.14,0.36,0.28,0.17,0.11,21.75,24.8348,26.5848,28.0848,26.8333,30.5015,35.2521,1,1,2.23,27.7333,26.0848,27.1015,26.3742,27.9167,25.8348,27.5177,2.82539,2.90112,2.22212,3.21588,2.28242,2.97938,1.67923
190325,1600,0.37,0.11,0.18,0.29,0.28,0.12,0.11,24,25.9178,25.8344,28.5833,26.75,30.8333,38.0854,1,1,2.31,26.8833,25.0344,26.4761,25.7094,26.725,24.9833,25.7094,2.89637,2.92178,1.9263,3.40961,2.6554,3.2135,1.38583
190325,1700,0.51,0.1,0.2,0.29,0.36,0.1,0.11,30.0833,30.7507,31.2507,29.7507,32.5,33,48.5015,1,1,2.23,25.0583,22.6757,24.3174,24.409,24.6667,23.3583,20.6507,2.71241,2.91014,2.03943,2.48089,2.45397,3.73739,1.29457
190325,1800,0.53,0.11,0.27,0.34,0.39,0.1,0.11,35.25,35.2507,37.0007,35.9174,37,37.9167,59.334,1,1,1.98,21.7833,19.5004,21.4921,21.6754,21.75,20.8583,17.3254,2.4674,2.01266,1.54357,1.35238,2.30838,2.40559,0.880296
190325,1900,0.53,0.12,0.4,0.39,0.39,0.11,0.11,39.3333,35.4167,38.9167,47.0833,41.3333,43.0833,69.5,1,1,1.56,19.1583,16.9917,19.775,18.175,19.6833,18.5417,14.3167,1.98913,0.645126,1.06172,0.419229,1.18235,1.23528,0.423856
190325,200,0.39,0.1,0.26,0.37,0.38,0.24,0.11,61,64.3582,56.429,76.1082,64.0833,64.6082,87.765,1,1,1.53,13.1167,11.5781,15.0781,10.6114,13.625,13.6114,9.61021,0.122613,0.371328,0.287824,1.32189,0.100148,0.510415,0.0764811
190325,2000,0.57,0.21,0.35,0.48,0.44,0.19,0.11,44.5,42.6789,40.5138,57.8472,46.3333,48.25,79.4385,1,1.07,1.48,17.7917,15.5197,18.7986,15.7368,17.9667,17.325,11.9944,1.37767,0.111392,0.895255,0.24992,0.446155,0.374115,0.146491
190325,2100,0.61,0.47,0.48,0.57,0.58,0.29,0.11,47.1667,48.1782,41.5131,68.8596,50.25,53,86.4374,1,1.13,1.73,16.7917,14.3361,18.2482,13.6866,16.3667,16.35,10.5025,1.04026,0.19056,0.574096,0.457681,0.0177036,0.0290981,0.0980901
190325,2200,0.57,0.4,0.44,0.48,0.56,0.25,0.11,50.8333,56.0107,43.429,66.4417,54.9291,57.6667,91.1039,1,1,1.39,15.7333,13.186,17.1895,13.7364,15.2448,15.3833,9.50255,0.603232,0.112842,0.134526,2.12202,0.0365618,0.0291309,0.0401433
190325,2300,0.49,0.37,0.34,0.45,0.74,0.41,0.11,58.0833,60.76,49.1783,64.6067,59.6784,60.4167,95.3539,1,1,1.39,14.375,12.4108,16.1475,13.5529,14.5446,14.9,8.80255,0.435584,0.126221,0.377467,1.79385,0.175162,0.0666226,0.0182577
190325,300,0.39,0.11,0.28,0.3,0.41,0.23,0.11,63.5,66.6902,58.3449,74.8567,68.1067,64.4402,93.1138,1,1,1.56,12.5333,11.0529,14.2696,10.3779,12.9029,13.5362,8.46837,0.105328,0.267904,0.468601,1.87396,0.0232696,0.793527,0.142889
190325,400,0.43,0.12,0.35,0.28,0.38,0.21,0.1,65.75,68.4167,61.5942,69.272,69.6887,65.6052,95.6788,1,1,1.39,12.2,10.5583,13.5694,11.2444,12.4194,12.7777,8.11818,0.186224,0.302176,0.00953226,3.24396,0.100644,0.774977,0.0649855
190325,500,0.62,0.28,0.41,0.33,0.45,0.39,0.15,68.4167,69.4167,62.2601,62.8436,71.7705,65.25,97.6774,1,1,1.64,11.775,10.2833,13.5275,11.7858,12.0775,12.8667,8.368,0.179493,0.266149,0.233842,3.19762,0.0242056,0.910771,0.312097
190325,600,0.94,0.8,0.72,0.47,0.9,1.1,0.28,70.25,69.4167,62.5928,69.769,73.269,67.3333,93.3425,1,1.2,2.14,11.5333,10.2583,13.6607,10.3774,12.0274,12.0833,9.05949,0.140535,0.329983,0.243642,0.7113,0.188487,0.823442,0.654478
190325,700,1.47,1.38,1.03,0.86,1.16,1.44,0.32,67.0833,66.1667,62.1755,75.1008,71.6008,64.4167,91.25,1.15,1.33,2.23,12.9083,11.7333,14.0439,10.6522,13.0605,13.575,9.60834,0.0669096,0.461508,0.759794,1.08057,0.101644,0.544343,0.421726
190325,800,0.91,0.9,0.72,0.68,1.09,0.54,0.22,52.1667,51.25,52.5081,55.2581,57.0833,51.8333,74.4167,1.11,1,2.31,17.3417,16.0167,17.1707,15.7187,17.4917,17.1917,13.9083,0.308361,0.714223,0.688921,0.829076,0.233573,1.04509,0.0848477
190325,900,0.82,0.34,0.42,0.45,0.96,0.39,0.21,43.5,40.9167,43.5906,45.7573,43,43.8333,56.9167,1.11,1,2.23,19.6167,18.85,19.7704,18.4454,21.4,19.2667,18.25,0.503894,0.646229,0.302106,1.11757,0.469938,0.561847,0.576687
190326,0,0.44,0.23,0.43,0.39,0.53,0.44,0.11,64.5,64.5186,54.0109,68.6887,65.1052,60.25,97.2706,1,1,1.48,13.2333,11.869,15.1277,12.4694,13.6777,14.2333,8.46922,0.328855,0.267429,0.194506,1.9904,0.114266,0.5576,0.0318938
190326,100,0.49,0.17,0.46,0.38,0.48,0.27,0.11,68.9167,67.2671,55.0934,69.2705,70.6038,59.3333,98.187,1,1,1.53,12.5333,11.1521,14.6358,12.2775,12.8525,13.7417,8.22751,0.292907,0.344947,0.544949,2.38002,0.0939311,0.531443,0.123843
190326,1000,1.04,0.36,0.74,0.55,0.92,0.6,0.24,37.75,35.25,38.087,36.587,38.4167,35.9167,63.0833,1.02,1.33,2.23,21.375,20.8917,21.9685,21.5018,23.0083,21.925,17.6833,0.725851,0.656017,0.538104,1.92941,0.611416,0.678245,0.803876
190326,1100,0.84,0.29,0.62,0.52,0.64,0.58,0.21,31,30.4167,33.3362,32.8362,32.6667,33.6667,51.75,1,1.75,2.14,24.3167,23.5917,24.1682,23.3598,25.2167,23.6083,21.4833,0.59821,1.01606,0.756953,2.62783,0.708005,1.58159,0.896488
190326,1200,0.72,0.12,0.43,0.61,0.56,0.41,0.21,27.0001,27.25,29.2511,30.7511,29.25,31.4167,43.5833,1,3.05,2.31,26.8833,25.5833,26.1594,24.7178,27.0167,25.1167,24.6417,1.33205,1.14855,1.00395,3.16753,0.853256,1.71593,1.04491
190326,1300,0.71,0.1,0.31,0.59,0.41,0.28,0.21,26.25,29.3388,27.334,27.834,27.5833,29.9167,39.4182,1.04,2.05,1.98,27.9201,26.176,27.5007,26.384,27.975,26.3167,27.1757,2.2479,1.83622,1.18423,2.85065,1.796,2.3555,1.11329
190326,1400,0.7,0.1,0.21,0.38,0.36,0.3,0.2,27.3333,25.4218,26.6671,25.5837,27.6667,30.25,36.4174,1,1.67,2.23,27.7583,27.0508,27.7587,27.0837,28.45,26.6833,28.1504,3.04387,2.50884,1.8399,3.30171,2.21196,2.96482,1.36111
190326,1500,0.69,0.1,0.21,0.37,0.3,0.32,0.15,27.25,26.1729,29.5,27.6667,29.5833,31.5833,36.1667,1,1.27,2.31,27.4333,27.0772,27.275,27.1333,28.2,26.25,27.725,2.99301,2.50884,2.14407,3.00517,2.25574,3.5612,1.56185
190326,1600,0.69,0.1,0.22,0.28,0.33,0.35,0.11,28.3333,29.087,31.257,29.0903,31.5,32.5833,39.8472,1,1.07,2.06,26.95,26.1721,26.4402,26.2736,27.3333,25.45,25.8902,2.68318,2.67858,2.21555,3.05529,2.20147,3.40295,1.32257
190326,1700,0.68,0.2,0.23,0.28,0.34,0.28,0.11,30.9167,32.195,33.3465,31.7566,33.9167,34.9167,48.5132,1.15,1,1.81,25.2833,23.5065,24.9065,25.0482,25.5167,23.925,21.3565,2.73535,2.29735,1.9289,2.30774,2.02419,2.89723,1.14567
190326,1800,0.69,0.18,0.4,0.39,0.36,0.29,0.11,38.6667,36.6791,39.0958,37.0125,40.8333,40.0833,60.1769,1,1,1.89,22.2667,20.6312,22.5395,22.7895,22.9083,21.5917,17.4301,2.32032,1.54346,1.03741,0.986756,1.2684,2.24623,0.87249
190326,1900,0.69,0.13,0.51,0.48,0.36,0.29,0.11,47.6667,43.2617,46.0117,48.2617,48.75,46.75,72.0189,1,1.27,1.89,19.4583,18.1141,20.4391,19.2058,20.1833,19.325,14.2941,2.32026,0.73052,1.16741,0.54415,1.40907,0.937197,0.659061
190326,200,0.49,0.23,0.41,0.34,0.48,0.36,0.11,72.25,67.9324,57.8427,74.3523,75.1858,63.5,99.0188,1,1,1.42,11.8833,10.5186,13.9357,11.0356,12.1691,12.8333,7.94283,0.0358165,0.149112,0.622982,1.84428,0.0835958,0.130122,0.267962
190326,2000,0.71,0.13,0.38,0.58,0.38,0.37,0.11,52.75,49.3443,48.9277,62.261,52,51.0833,81.5175,1,1.2,1.73,17.6917,16.1887,18.9387,16.0887,18.625,18.1333,12.1772,1.39291,0.469489,0.919281,0.309299,0.953473,0.57463,0.55883
190326,2100,0.68,0.12,0.41,0.68,0.41,0.41,0.11,57.0833,53.1769,50.5,70.0206,55.9167,55.1667,89.0205,1,1.73,1.31,16.3,14.8942,18.0801,14.5775,17.3167,17.0333,10.5858,1.02165,0.324551,0.795642,0.415987,0.752766,0.460029,0.15375
190326,2200,0.61,0.2,0.31,0.61,0.41,0.3,0.11,61.5,58.8428,54.4262,72.6023,60.9167,59.25,94.4358,1,1.13,1.56,15.1167,13.5024,16.8714,13.5773,15.8917,15.8667,9.75235,0.83251,0.199673,0.51021,0.38834,0.266129,0.265658,0.0848643
190326,2300,0.62,0.25,0.32,0.52,0.45,0.29,0.11,64.5,61.5088,57.5921,77.3508,66.3333,63.5,97.4343,1,1,1.56,14.3167,13.1105,15.9689,12.4939,14.65,14.925,10.2355,0.535248,0.234799,0.360408,0.593364,0.255874,0.320351,0.237698
190326,300,0.49,0.27,0.38,0.31,0.49,0.26,0.11,73.5833,69.0142,61.1754,71.2676,77.6843,64.6667,99.1006,1,1,1.56,11.3333,10.06,13.1772,11.4522,11.7022,12.3333,7.04274,0.023265,0.325466,0.288823,3.4301,0.0609859,0.210708,0.0860161
190326,400,0.65,0.35,0.35,0.3,0.52,0.25,0.1,75.4167,70.4294,65.2659,72.3494,79.7661,66.0833,100.016,1,1,1.64,10.7667,9.47656,12.6937,10.927,11.202,11.7833,7.26765,0.0603986,0.212595,0.294987,3.1637,0.0741127,0.238645,0.161454
190326,500,0.68,0.5,0.51,0.38,0.56,0.74,0.14,76.75,71.928,68.1812,72.7646,80.9238,67.5833,100,1,1.07,1.56,10.5,8.96803,12.4768,10.6685,10.9268,11.65,7.24257,0.0336647,0.147749,0.313695,2.3772,0.0246925,0.591546,0.238875
190326,600,1,1.5,0.7,0.66,0.76,1.84,0.2,76.5,72.4167,66.5963,71.1799,82.4299,67.4167,100,1,1.27,2.14,10.4083,8.88333,12.2599,10.8683,10.9433,11.4083,6.57581,0.12292,0.197215,0.399623,2.59995,0.0778359,0.205221,0.133682
190326,700,1.7,2.78,1.06,0.98,1.16,1.91,0.11,72,68.8333,66,69.345,78.6785,61.5833,100,1.24,1.47,1.64,11.7583,10.7083,12.9848,11.4265,12.2515,13.35,7.05074,0.294498,0.167299,0.594937,1.14407,0.486436,0.207927,0.112209
190326,800,1.44,1.13,0.74,0.78,1.03,0.89,0.24,58.4167,52.5,53.8384,54.5051,61.4167,50.1667,96.25,1.09,1.67,1.81,15.3917,15.5083,16.5943,16.1193,16.25,17.5,9.40961,0.0592407,0.339524,0.34015,0.49251,0.120637,0.140058,0.671894
190326,900,1.19,0.49,0.52,0.56,1.15,0.65,0.28,44.8333,42.0833,41.8377,41.5877,47,41.5,77.5833,1,1.33,1.98,19.05,18.3167,19.9439,19.6022,20.35,19.6167,13.65,0.170981,0.523747,0.219099,0.728673,0.709656,0.453383,0.538504
190327,0,0.6,0.16,0.36,0.48,0.56,0.4,0.11,69.1667,66.0161,61.0081,77.1072,69.6829,66,97,1,1,1.73,13.1417,12.1853,15.1353,12.2103,13.877,14.425,10.402,0.332206,0.107544,0.218892,1.34645,0.191166,0.391774,0.27386
190327,100,0.4,0.11,0.48,0.41,0.49,0.48,0.18,74,69.5979,63.3406,76.9314,74.0979,66.5,96.9167,1,1,1.64,12.2583,11.3518,14.5935,12.0018,13.0518,13.9667,10.2685,0.300345,0.170622,0.533225,1.80599,0.155069,0.750155,0.447801
190327,1000,0.67,0.74,0.71,0.89,0.74,0.87,0.21,46.5,41.8333,45.334,41.584,47.1667,42.6667,90.6682,1.26,1.27,1.64,20.3917,20.15,21.1754,21.4921,21.475,21.1083,12.6002,0.670372,0.798654,0.474273,2.10698,0.87771,0.78871,0.726404
190327,1100,0.62,0.33,0.64,0.7,0.81,0.59,0.23,40.3333,36.5,39.6667,37.8333,40.25,36.0833,70.9167,1.04,1.67,1.81,22.7833,22.4167,23.375,22.975,23.8417,23.5,17.3083,1.30994,0.891315,0.747448,3.14703,0.964369,1.05979,1.02307
190327,1200,0.56,0.14,0.47,0.44,0.51,0.31,0.11,34.75,32.4305,33.8472,31.757,34.5,34,56.3472,1,1.67,1.73,24.7667,24.9069,25.5652,24.6152,25.675,24.825,21.1319,2.15789,1.66844,1.29251,3.31519,1.51676,2.04454,1.17551
190327,1300,0.51,0.11,0.27,0.41,0.4,0.26,0.16,34.25,30.0066,29.9233,29.6733,33.5833,31.75,49.5965,1,10.98,1.86,25.4417,25.4815,26.6482,25.7975,26.2083,25.6167,23.3898,2.62577,2.47654,1.62719,3.17144,2.16576,2.64074,1.17701
190327,1400,0.49,0.1,0.21,0.32,0.38,0.33,0.21,34.4167,28.8395,30.7562,29.5895,34.5833,33.75,46.2625,1,3.08,2.31,25.5583,25.6562,26.2479,26.3562,26.1167,25.8083,24.6645,2.96565,2.20799,2.12034,3.27552,2.29542,3.06507,1.32933
190327,1500,0.48,0.11,0.21,0.3,0.38,0.33,0.24,35.3333,31.1725,35.345,30.6725,37.5833,36.9167,44.7617,1,1.13,2.14,24.7917,24.4149,25.3891,25.8725,25.3,24.75,24.8225,3.37873,2.79955,2.12025,3.69769,2.63118,3.55337,1.54753
190327,1600,0.49,0.1,0.24,0.3,0.38,0.34,0.22,37.6667,33.5942,37.5943,33.9277,39.0833,40,47.9277,1,1,2.06,23.7333,22.9721,24.2221,24.6637,24.6917,23.4167,23.0554,3.3627,2.90239,1.9228,3.30038,1.91742,3.56682,1.66806
190327,1700,0.49,0.1,0.33,0.28,0.42,0.32,0.22,42.6667,36.9269,41.4269,36.3436,43.3333,44,57.4269,1,1.07,2.06,22.075,21.3301,22.8218,23.3551,22.975,21.6167,19.3051,2.90501,2.07961,1.33817,2.49247,1.85061,2.65581,1.17434
190327,1800,0.51,0.1,0.41,0.33,0.44,0.32,0.21,50.9167,44.4261,48.3428,40.9262,51.5,50.5833,69.519,1,1,1.89,19.3583,18.3047,20.0464,21.1964,19.9917,19.175,15.9274,2.36086,1.35012,1.11382,1.31072,1.798,1.8205,1.27298
190327,1900,0.52,0.1,0.38,0.41,0.45,0.39,0.21,59.3333,53.092,55.1755,50.6755,59.6667,56.75,80.6843,1,1,1.48,17.0417,15.8022,18.0376,18.321,17.7167,17.0583,13.1772,1.83043,0.682698,1.07628,1.04911,1.46455,1.02883,0.847524
190327,200,0.29,0.13,0.4,0.38,0.51,0.47,0.21,76.9167,72.1799,66.7632,75.0132,77.2632,66.75,98.0135,1,1,1.53,11.7,10.7766,13.6766,11.8933,12.3516,13.45,9.87662,0.351808,0.147197,0.263321,2.45627,0.338537,0.451375,0.376745
190327,2000,0.47,0.1,0.46,0.45,0.45,0.36,0.21,65.4167,59.1747,59.9247,61.0081,65.8333,62.4167,87.0994,1,1.07,1.56,15.3917,14.3937,16.8707,15.852,16.125,15.6583,11.8853,1.49112,0.538409,0.964653,0.510649,0.658427,0.436033,0.594217
190327,2100,0.46,0.1,0.35,0.57,0.46,0.52,0.21,69.4167,63.924,62.1667,71.5146,69.0833,64.3333,91.3479,1,1.47,1.64,14.35,13.2435,15.9851,13.8851,15.25,15.425,11.1101,1.13685,0.845421,0.842939,0.381322,0.837853,0.424401,0.394631
190327,2200,0.39,0.1,0.28,0.6,0.42,0.43,0.21,74.5833,71.8464,68.3464,72.2632,75.5833,70.4167,94.7632,1,1,1.64,13.075,11.4683,14.4016,13.8099,13.5417,14.1917,10.6917,1.12267,1.04354,0.872579,0.978655,1.11766,0.970905,0.342511
190327,2300,0.39,0.1,0.28,0.62,0.4,0.4,0.21,79.6667,77.0117,72.7617,80.5117,81.3333,75.4167,96.7617,1,1.13,2.31,11.975,10.3515,13.4347,11.6681,12.3917,13.0417,10.7181,0.998034,0.508634,0.546037,0.377727,0.708179,0.881503,0.260103
190327,300,0.29,0.14,0.34,0.32,0.49,0.38,0.2,79.1667,73.595,69.5117,73.7617,79.9285,65.8333,99.0121,1,1,1.48,11.175,10.1764,13.1764,11.6097,11.6931,13.05,9.85144,0.421699,0.140283,0.336261,1.99891,0.237764,0.697288,0.153267
190327,400,0.4,0.2,0.35,0.29,0.61,0.34,0.18,81.3333,73.7603,71.427,75.5935,82.3435,68.1667,99.6667,1,1,1.73,10.6083,9.67625,12.7845,10.9512,11.2012,12.3333,9.71793,0.194192,0.199063,0.349144,2.51196,0.0580518,0.265637,0.117564
190327,500,0.46,0.49,0.46,0.32,0.58,0.58,0.21,81.9092,74.6755,72.0092,76.092,84.592,68.8333,100,1,1,1.73,10.3833,9.32607,12.5928,10.5594,10.9011,11.9833,9.64275,0.0471246,0.286677,0.576401,2.01482,0.107601,0.763889,0.405143
190327,600,0.84,1.3,0.57,0.52,0.86,1.41,0.18,81.6667,75.0833,72.5833,77.1741,86.0077,71.5833,100,1,1.07,1.73,10.39,9.27499,12.5342,10.3259,10.6342,11.51,9.34258,0.212384,0.155776,0.631294,1.68411,0.105431,0.0183065,0.628261
190327,700,1.31,2.16,0.72,0.91,1.31,2.81,0.12,79.5833,71.5,72.5891,77.5059,84.5833,70.3333,100,1.02,1.6,1.89,11.2167,10.875,12.9257,10.5424,11.484,13.1583,9.37573,0.100781,0.121108,0.367494,1.92595,0.128423,0.0305276,0.432087
190327,800,0.82,0.97,0.83,0.89,1.15,1.12,0.11,66.4167,57.5833,62.0855,57.1689,71.5,58.5,100,1.04,1.53,1.98,14.75,15.2667,15.6839,16.0761,15.05,16.6417,9.51723,0.133402,0.246919,0.420145,1.06895,0.556446,0.326257,0.754972
190327,900,0.67,0.66,0.76,0.7,1.03,1.06,0.21,54.4167,48.6667,52.8348,45.7515,56.8333,50.6667,99.9167,1.11,1.73,1.73,17.7583,17.8583,18.259,19.3424,18.6583,18.6333,10.6087,0.525229,0.500918,0.596318,1.12579,1.09744,0.666634,0.619231
190328,0,0.35,0.1,0.31,0.58,0.39,0.37,0.21,84.1667,79.0103,76.177,85.3435,84.9167,78.8333,95.8435,1,1,1.89,11.0083,9.83459,12.7596,10.6013,11.6333,12.1417,11.5513,1.02651,0.344288,0.457645,0.325274,0.574809,0.272499,0.38895
190328,100,0.37,0.1,0.26,0.56,0.45,0.28,0.14,89.9167,80.342,79.592,88.092,87.75,82,93.2588,1,1,2.2,10.025,9.57608,11.8844,9.55107,10.95,11.4667,11.7761,1.27501,0.72161,0.607127,0.405721,0.701112,0.379434,0.36422
190328,1000,0.69,0.29,0.46,0.69,0.68,0.51,0.24,67.9167,62.6791,66.6082,63.0125,65.9167,62,82.0833,1,1,2.06,15.375,15.0531,15.6198,16.7895,17.0333,16.6417,14.2333,0.701031,0.657107,0.529447,2.67647,0.683475,0.16138,0.943549
190328,1100,0.69,0.27,0.58,0.69,0.67,0.55,0.31,56.5833,50.2617,56.1784,53.1784,56,51.8333,69.5,1,1,2.14,18.325,18.4308,18.5809,19.1226,19.5083,19.6667,17.4167,0.832045,1.19025,0.968637,3.19852,0.757496,0.822806,0.370039
190328,1200,0.69,0.27,0.64,0.68,0.65,0.49,0.28,48.5,44.1777,48.261,46.511,48.4167,48.5,58.0943,1,1.07,2.23,20.925,20.9138,21.3472,21.4888,21.7917,21.2417,20.9388,1.26633,1.26376,0.891322,2.78382,0.957496,1.80983,0.943887
190328,1300,0.67,0.14,0.59,0.71,0.61,0.33,0.24,41.3333,36.8436,41.8436,41.0103,42.5833,43.5,50.0103,1,1,2.23,23.6083,23.1134,23.5634,23.4634,24.2167,22.8583,24.0384,1.60834,1.18435,1.22077,3.37233,1.05167,1.76939,0.990485
190328,1400,0.59,0.13,0.49,0.65,0.6,0.31,0.21,36.6667,35.6762,38.3428,36.2595,38.5833,37.75,45.8428,1,1,2.23,25.3917,24.7381,25.3548,24.8047,26.0917,24.425,25.5464,1.67228,1.45002,1.23986,3.20505,1.12418,2.46142,1.23944
190328,1500,0.6,0.12,0.35,0.58,0.4,0.32,0.21,35.3333,34.2588,36.5088,33.9255,37.6667,35.75,42.9255,1,1,2.23,26.3167,25.1044,25.8845,25.8461,26.4917,25.225,27.0211,2.15707,1.44154,1.52354,2.66043,1.86604,2.82362,1.01144
190328,1600,0.72,0.1,0.33,0.5,0.36,0.37,0.21,36.4167,33.6747,36.8414,35.9247,37.5833,35.9167,41.8414,1,1,2.23,25.925,24.6207,25.9123,25.5873,26.4417,25.325,26.3373,2.33492,1.68831,1.74727,2.24049,1.79054,2.77661,1.20002
190328,1700,0.67,0.1,0.31,0.48,0.3,0.32,0.21,37.5833,38.5906,38.924,39.5073,38.5833,39.9167,51.0073,1,1,2.23,24.3667,22.3704,24.4037,24.4286,25.0583,23.2583,21.7287,2.6673,2.67316,2.03451,1.6115,1.88472,3.30902,1.91367
190328,1800,0.67,0.15,0.45,0.41,0.37,0.3,0.24,43.1667,43.6733,44.6733,44.5899,46.25,49.6667,65.2632,1,1,1.98,21.5667,19.595,21.6033,21.6283,21.875,20.2417,16.9783,2.50715,1.61711,1.43334,1.45789,1.48471,2.32929,1.44846
190328,1900,0.71,0.17,0.46,0.47,0.36,0.39,0.21,55,51.0059,52.0059,55.1725,55.6667,57.0833,78.9285,1,1,1.81,18.4417,16.9696,19.4279,18.3612,19.1667,18.125,13.8598,2.37083,0.963601,1.35791,0.582567,1.91728,0.895929,1.29562
190328,200,0.47,0.1,0.25,0.42,0.28,0.22,0.11,94.0004,90.1741,85.4241,89.0077,94.5,85.4167,92.9075,1,1,2.2,9.89166,8.23424,10.6176,9.11755,10.1583,9.76668,11.7842,1.13808,1.25542,0.749359,0.22192,0.891209,1.0474,0.491957
190328,2000,0.69,0.12,0.42,0.59,0.31,0.37,0.2,66,60.9218,61.9218,65.7603,67.5,63.5833,87.0103,1,1,1.81,15.3667,14.3846,16.5109,15.8513,15.8833,16.075,12.2846,1.66053,0.767123,0.935912,0.594272,1.39909,0.894936,1.0583
190328,2100,0.62,0.14,0.39,0.64,0.39,0.46,0.21,73.4167,67.842,68.092,76.592,73.8333,68.5833,91.592,1,1,2.14,13.75,12.9011,15.0011,13.6344,14.5417,15.1167,11.5011,1.51172,0.635538,0.801612,0.370522,1.05514,0.601261,0.576505
190328,2200,0.58,0.13,0.37,0.68,0.41,0.47,0.21,78.25,74.3406,72.1741,80.4241,78.4167,71.5833,94.5906,1,1,1.56,12.7333,11.4592,14.0759,12.6092,13.475,14.2167,10.9926,1.27489,0.596093,0.808937,0.39434,0.815752,0.384782,0.266624
190328,2300,0.52,0.11,0.21,0.66,0.43,0.32,0.21,82.6667,76.4226,78.3391,81.5059,83.1667,77.8333,96.0891,1,1,2.14,11.8333,11.1757,12.7007,12.3424,12.475,12.825,10.6174,1.08224,1.10192,0.894064,0.520823,0.729127,0.773442,0.0932275
190328,300,0.41,0.1,0.2,0.38,0.31,0.12,0.11,93.5,91.5891,90.2559,87.25,96.4167,96.25,93.9061,1,1,1.98,10.1098,8.19238,9.96738,9.19073,10.1001,8.13335,11.6118,1.53478,0.957161,0.730587,0.517706,1.16645,1.20962,0.422172
190328,400,0.39,0.1,0.2,0.39,0.28,0.13,0.11,93.3333,93.4211,93.5876,87.5044,96.4167,98.4167,94.5,1,1,1.89,10.0833,8.05054,9.66719,9.54219,10.25,8.425,11.5755,1.85766,1.2938,0.834878,1.49435,0.841087,1.43569,0.367403
190328,500,0.39,0.1,0.23,0.3,0.3,0.14,0.11,94,93.2529,93.1697,93.0862,95.8333,99.6667,94.8333,1,1,1.89,10.1421,8.16702,9.942,8.82533,10.4083,8.75833,11.442,1.25416,0.534481,0.456836,0.37573,0.279709,0.953328,0.342856
190328,600,0.45,0.1,0.3,0.5,0.38,0.22,0.14,93.1667,92.5847,90.0847,93.5847,92.5847,100,94.4182,1,1,1.73,10.2417,8.50017,10.4252,9.06683,10.9252,8.81683,11.5419,0.706014,0.58884,0.662335,1.84059,0.434573,0.188783,0.235244
190328,700,0.49,0.1,0.4,0.56,0.45,0.33,0.18,92.75,92.5833,89,92.5,91.1667,100,92.3333,1,1,1.89,10.3833,8.375,10.6667,9.29167,11.1583,9.02499,11.8083,0.33119,0.178361,0.815632,1.5009,0.519079,0.611773,0.347395
190328,800,0.59,0.14,0.39,0.59,0.57,0.41,0.21,89.1667,90.5278,86.8611,89.0278,87.25,98.75,89.6943,1,1,1.98,11.0583,9.01181,11.0618,10.6368,12.225,9.7868,12.3284,0.417524,0.429367,0.752358,0.995011,0.581987,0.929492,0.715243
