FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
010415;0900;1,9;;;
010415;1000;1,8;;;
010415;1100;1,5;;;
010415;1200;1,2;;;
010415;1300;1,2;;;
010415;1400;1,1;;;
010415;1500;1;;;
010415;1600;1,1;;;
010415;1700;1,2;;;
010415;1800;1,6;;;
010415;1900;1,8;;;
010415;2000;2,3;;;
010415;2100;3,1;;;
010415;2200;4,8;;;
010415;2300;4;;;
010416;0000;2,7;;;
010416;0100;3;;;
010416;0200;2,3;;;
010416;0300;1,4;;;
010416;0400;1,4;;;
010416;0500;1,8;;;
010416;0600;2,2;;;
010416;0700;2,1;;;
010416;0800;2,4;;;
010416;0900;2,3;;;
010416;1000;1,6;;;
010416;1100;1,4;;;
010416;1200;1,1;;;
010416;1300;1;;;
010416;1400;0,799997;;;
010416;1500;0,799997;;;
010416;1600;0,799997;;;
010416;1700;0,9;;;
010416;1800;1,1;;;
010416;1900;1,2;;;
010416;2000;1,1;;;
010416;2100;1,1;;;
010416;2200;1,1;;;
010416;2300;0,9;;;
010417;0000;0,9;;;
010417;0100;0,9;;;
010417;0200;0,799997;;;
010417;0300;0,799997;;;
010417;0400;0,799997;;;
010417;0500;0,9;;;
010417;0600;1;;;
010417;0700;1,2;;;
010417;0800;1,4;;;
010417;0900;1,1;;;
010417;1000;1,1;;;
010417;1100;1;;;
010417;1200;1,1;;;
010417;1300;1;;;
010417;1400;0,9;;;
010417;1500;0,9;;;
010417;1600;1,2;;;
010417;1700;1,4;;;
010417;1800;2,2;;;
010417;1900;4,3;;;
010417;2000;3,2;;;
010417;2100;4,39999;;;
010417;2200;2,7;;;
010417;2300;1,8;;;
010418;0000;1,1;;;
010418;0100;0,799997;;;
010418;0200;0,9;;;
010418;0300;0,799997;;;
010418;0400;0,9;;;
010418;0500;0,9;;;
010418;0600;1,2;;;
010418;0700;1,7;;;
010418;0800;1,4;;;
010418;0900;1,2;;;
010418;1000;1,2;;;
010418;1100;1,3;;;
010418;1200;1,4;;;
010418;1300;1,3;;;
010418;1400;1,2;;;
