FECHA (YYMMDD);HORA (HHMM);;
040117;2200;20,0667;
040117;2300;19,1;
040118;0000;18,4166;
040118;0100;17,9583;
040118;0200;17,3416;
040118;0300;16,6583;
040118;0400;16,1083;
040118;0500;16,0333;
040118;0600;16,4666;
040118;0700;17,8916;
040118;0800;20,4916;
040118;0900;23,7333;
040118;1000;26,1833;
040118;1100;26,925;
040118;1200;28,3;
040118;1300;29,8416;
040118;1400;30,675;
040118;1500;30,6166;
040118;1600;29,9333;
040118;1700;29,2583;
040118;1800;28,3416;
040118;1900;26;
040118;2000;23,275;
040118;2100;21,8333;
040118;2200;20,9666;
040118;2300;20,15;
040119;0000;19,3;
040119;0100;17,7666;
040119;0200;16,8583;
040119;0300;16,1;
040119;0400;15,75;
040119;0500;15,4333;
040119;0600;16,15;
040119;0700;18,5333;
040119;0800;21,1833;
040119;0900;23,525;
040119;1000;25,35;
040119;1100;26,8083;
040119;1200;28,5333;
040119;1300;29,65;
040119;1400;30,85;
040119;1500;31,6;
040119;1600;31,25;
040119;1700;29,8833;
040119;1800;27,9666;
040119;1900;24,1333;
040119;2000;21;
040119;2100;19,1;
040119;2200;17,6333;
040119;2300;16,8583;
040120;0000;15,775;
040120;0100;14,6083;
040120;0200;14,0917;
040120;0300;13,5583;
040120;0400;13,3916;
040120;0500;13,4333;
040120;0600;13,75;
040120;0700;15,8333;
040120;0800;16,8333;
040120;0900;18,8833;
040120;1000;21,525;
040120;1100;24,3666;
040120;1200;25,975;
040120;1300;27,425;
040120;1400;28,9417;
040120;1500;29,975;
040120;1600;29,7333;
040120;1700;28,2083;
040120;1800;27,575;
040120;1900;25,5333;
040120;2000;23,1416;
040120;2100;22,3167;
040120;2200;21,25;
040120;2300;20,475;
040121;0000;19,4583;
040121;0100;18,7833;
040121;0200;17,2333;
040121;0300;16,7583;
040121;0400;16,4833;
040121;0500;16,15;
040121;0600;16,7833;
040121;0700;18,7666;
040121;0800;22,1333;
040121;0900;24,4417;
040121;1000;26,2666;
040121;1100;27,1;
040121;1200;28,375;
040121;1300;29,2833;
040121;1400;29,675;
040121;1500;29,0166;
040121;1600;28,6917;
040121;1700;27,575;
040121;1800;25,9417;
040121;1900;23,525;
040121;2000;20,675;
040121;2100;19,6917;
040121;2200;18,9583;
040121;2300;18,375;
040122;0000;17,6666;
040122;0100;15,85;
040122;0200;15,1083;
040122;0300;14,8583;
040122;0400;14,5667;
040122;0500;14,2083;
