FECHA (YYMMDD);HORA (HHMM);;
040131;2300;19,5833;
040201;0000;18,7166;
040201;0100;18,0583;
040201;0200;17,4333;
040201;0300;16,5083;
040201;0400;16,0083;
040201;0500;15,7583;
040201;0600;16,025;
040201;0700;20,575;
040201;0800;23,1166;
040201;0900;24,6083;
040201;1000;26,325;
040201;1100;27,7666;
040201;1200;28,475;
040201;1300;29,2916;
040201;1400;29,625;
040201;1500;28,9833;
040201;1600;28,2916;
040201;1700;26,75;
040201;1800;24,4833;
040201;1900;21,9167;
040201;2000;19,9;
040201;2100;18,6166;
040201;2200;17,9333;
040201;2300;17,4333;
040202;0000;17,125;
040202;0100;16,2166;
040202;0200;15,4917;
040202;0300;14,6;
040202;0400;14,225;
040202;0500;13,2583;
040202;0600;13,3833;
040202;0700;15,65;
040202;0800;17,5166;
040202;0900;19,0083;
040202;1000;22,8083;
040202;1100;24,9083;
040202;1200;26,2083;
040202;1300;27,6083;
040202;1400;27,95;
040202;1500;27,575;
040202;1600;26,5916;
040202;1700;25,8167;
040202;1800;24,175;
040202;1900;21,9;
040202;2000;19,925;
040202;2100;18,9583;
040202;2200;18,075;
040202;2300;17,2917;
040203;0000;16,5833;
040203;0100;15,65;
040203;0200;15,375;
040203;0300;14,9333;
040203;0400;14,1167;
040203;0500;14,0917;
040203;0600;14,1917;
