FECHA (YYMMDD);HORA (HHMM);;
040118;0600;16,8583;
040118;0700;18,0083;
040118;0800;20,9583;
040118;0900;23,3583;
040118;1000;26,7166;
040118;1100;28,3666;
040118;1200;29,4666;
040118;1300;30,7166;
040118;1400;31,15;
040118;1500;30,8833;
040118;1600;30,475;
040118;1700;29,7583;
040118;1800;28,0667;
040118;1900;25,6666;
040118;2000;23,175;
040118;2100;21,8416;
040118;2200;21,1083;
040118;2300;20,325;
040119;0000;19,8833;
040119;0100;18,8416;
040119;0200;18,0916;
040119;0300;17,5416;
040119;0400;16,325;
040119;0500;16,0166;
040119;0600;17,0083;
040119;0700;20,8416;
040119;0800;22,0667;
040119;0900;24,2916;
040119;1000;26,9417;
040119;1100;28,375;
040119;1200;29,8;
040119;1300;30,775;
040119;1400;31,525;
040119;1500;31,9833;
040119;1600;31,7666;
040119;1700;30,2833;
040119;1800;28,125;
040119;1900;24,7166;
040119;2000;21,9167;
040119;2100;20,2166;
040119;2200;19,15;
040119;2300;18,45;
040120;0000;17,9417;
040120;0100;16,875;
040120;0200;15,2417;
040120;0300;14,1167;
040120;0400;13,425;
040120;0500;13,0333;
040120;0600;13,6333;
040120;0700;16,4;
040120;0800;18,4083;
040120;0900;21,1;
040120;1000;23,9333;
040120;1100;25,5667;
040120;1200;27,325;
040120;1300;28,9583;
040120;1400;29,9916;
040120;1500;30,6333;
040120;1600;29,9083;
040120;1700;28,65;
040120;1800;27,3;
040120;1900;25,3583;
040120;2000;23,025;
040120;2100;21,8167;
040120;2200;21,05;
040120;2300;20,7083;
040121;0000;20,2083;
040121;0100;19,5833;
040121;0200;18,6917;
040121;0300;18,2;
040121;0400;17,1333;
040121;0500;17,1333;
040121;0600;17,875;
040121;0700;20,5667;
040121;0800;22,675;
040121;0900;24,3083;
040121;1000;26,9083;
040121;1100;28,2333;
040121;1200;29,375;
040121;1300;29,9;
040121;1400;30,0667;
040121;1500;29,8833;
040121;1600;29,2083;
040121;1700;27,1917;
040121;1800;25,2666;
040121;1900;22,8583;
040121;2000;20,775;
040121;2100;19,6917;
040121;2200;19,0833;
040121;2300;18,7833;
040122;0000;18,5166;
040122;0100;18,175;
040122;0200;17,0333;
040122;0300;15,675;
040122;0400;15,5833;
040122;0500;15,3667;
040122;0600;15,275;
040122;0700;17,9833;
040122;0800;20,1333;
040122;0900;21,8916;
040122;1000;24,0166;
040122;1100;25,8916;
040122;1200;27,1583;
040122;1300;27,9833;
040122;1400;28,3916;
040122;1500;28,6416;
040122;1600;28,2583;
040122;1700;27,125;
040122;1800;25,3416;
040122;1900;22,9916;
040122;2000;21,175;
040122;2100;20,0833;
040122;2200;19,2333;
040122;2300;18,6416;
040123;0000;18,3167;
040123;0100;17,6;
040123;0200;16,7416;
040123;0300;16,4333;
040123;0400;15,7166;
040123;0500;15,2917;
040123;0600;15,4167;
040123;0700;17,775;
040123;0800;19,425;
040123;0900;21,175;
040123;1000;22,625;
040123;1100;24,6833;
040123;1200;25,7666;
040123;1300;26,9916;
040123;1400;27,675;
040123;1500;28,4333;
040123;1600;27,9417;
040123;1700;26,5417;
040123;1800;24,7833;
040123;1900;22,8583;
040123;2000;21,0833;
040123;2100;20,25;
040123;2200;19,4083;
040123;2300;18,7583;
040124;0000;18,375;
040124;0100;17,7666;
040124;0200;17,0916;
040124;0300;16,375;
040124;0400;15,9917;
040124;0500;15,875;
040124;0600;15,7417;
040124;0700;19,4916;
040124;0800;20,6917;
040124;0900;23,1416;
040124;1000;25,7083;
040124;1100;27,2666;
040124;1200;29,0333;
040124;1300;29,6;
040124;1400;30,1;
040124;1500;29,5916;
040124;1600;28,825;
040124;1700;27,825;
040124;1800;26,225;
040124;1900;24,0916;
040124;2000;21,7083;
040124;2100;20,5083;
040124;2200;19,875;
040124;2300;19,2666;
040125;0000;18,7166;
040125;0100;17,925;
040125;0200;16,8833;
040125;0300;16,6833;
040125;0400;15,85;
040125;0500;15,6083;
040125;0600;15,6417;
040125;0700;19,0916;
040125;0800;21,8916;
040125;0900;23,9083;
040125;1000;26,2333;
040125;1100;27,7083;
040125;1200;28,0916;
040125;1300;29;
040125;1400;29,6833;
040125;1500;29,8583;
040125;1600;29,9;
040125;1700;28,8833;
040125;1800;27,2;
040125;1900;24,8333;
040125;2000;23,0667;
