FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
110614;1600;;;;
110614;1700;;;;
110614;1800;;;;
110614;1900;;;;
110614;2000;;;;
110614;2100;;;;
110614;2200;;;;
110614;2300;;;;
110615;0000;;;;
110615;0100;;;;
110615;0200;;;;
110615;0300;;;;
110615;0400;;;;
110615;0500;;;;
110615;0600;;;;
110615;0700;;;;
110615;0800;;;;
110615;0900;;;;
110615;1000;;;;
110615;1100;;;;
110615;1200;;;;
110615;1300;;;;
110615;1400;;;;
110615;1500;;;;
110615;1600;;;;
110615;1700;;;;
110615;1800;;;;
110615;1900;;;;
110615;2000;;;;
110615;2100;;;;
110615;2200;;;;
110615;2300;;;;
110616;0000;;;;
110616;0100;;;;
110616;0200;;;;
110616;0300;;;;
110616;0400;;;;
110616;0500;;;;
110616;0600;;;;
110616;0700;;;;
110616;0800;;;;
110616;0900;;;;
110616;1000;;;;
110616;1100;;;;
110616;1200;;;;
110616;1300;;;;
110616;1400;;;;
110616;1500;;;;
110616;1600;;;;
110616;1700;;;;
110616;1800;;;;
110616;1900;;;;
110616;2000;;;;
110616;2100;;;;
110616;2200;;;;
110616;2300;;;;
110617;0000;;;;
110617;0100;;;;
110617;0200;;;;
110617;0300;;;;
110617;0400;;;;
110617;0500;;;;
110617;0600;;;;
110617;0700;;;;
110617;0800;;;;
110617;0900;;;;
110617;1000;;;;
110617;1100;;;;
110617;1200;;;;
110617;1300;;;;
110617;1400;;;;
110617;1500;;;;
110617;1600;;;;
110617;1700;;;;
110617;1800;;;;
110617;1900;;;;
110617;2000;;;;
110617;2100;;;;
110617;2200;;;;
110617;2300;;;;
110618;0000;;;;
110618;0100;;;;
110618;0200;;;;
110618;0300;;;;
110618;0400;;;;
110618;0500;;;;
110618;0600;;;;
110618;0700;;;;
110618;0800;;;;
110618;0900;;;;
110618;1000;;;;
110618;1100;;;;
110618;1200;;;;
110618;1300;;;;
110618;1400;;;;
110618;1500;;;;
110618;1600;;;;
110618;1700;;;;
110618;1800;;;;
110618;1900;;;;
110618;2000;;;;
110618;2100;;;;
110618;2200;;;;
110618;2300;;;;
110619;0000;;;;
110619;0100;;;;
110619;0200;;;;
110619;0300;;;;
110619;0400;;;;
110619;0500;;;;
110619;0600;;;;
110619;0700;;;;
110619;0800;;;;
110619;0900;;;;
110619;1000;;;;
110619;1100;;;;
110619;1200;;;;
110619;1300;;;;
110619;1400;;;;
110619;1500;;;;
110619;1600;;;;
110619;1700;;;;
110619;1800;;;;
110619;1900;;;;
110619;2000;;;;
110619;2100;;;;
110619;2200;;;;
110619;2300;;;;
110620;0000;;;;
110620;0100;;;;
110620;0200;;;;
110620;0300;;;;
110620;0400;;;;
110620;0500;;;;
110620;0600;;;;
110620;0700;;;;
110620;0800;;;;
110620;0900;;;;
110620;1000;;;;
110620;1100;;;;
110620;1200;;;;
110620;1300;;;;
110620;1400;;;;
110620;1500;;;;
110620;1600;;;;
110620;1700;;;;
110620;1800;;;;
110620;1900;;;;
110620;2000;;;;
110620;2100;;;;
110620;2200;;;;
110620;2300;;;;
110621;0000;;;;
110621;0100;;;;
110621;0200;;;;
110621;0300;;;;
110621;0400;;;;
110621;0500;;;;
110621;0600;;;;
110621;0700;;;;
110621;0800;;;;
110621;0900;;;;
110621;1000;;;;
110621;1100;;;;
110621;1200;;;;
110621;1300;;;;
110621;1400;;;;
110621;1500;;;;
110621;1600;;;;
110621;1700;;;;
110621;1800;;;;
110621;1900;;;;
110621;2000;;;;
110621;2100;;;;
110621;2200;;;;
110621;2300;;;;
110622;0000;;;;
110622;0100;;;;
110622;0200;;;;
110622;0300;;;;
110622;0400;;;;
110622;0500;;;;
110622;0600;;;;
110622;0700;;;;
110622;0800;;;;
110622;0900;;;;
110622;1000;;;;
110622;1100;;;;
110622;1200;;;;
110622;1300;;;;
110622;1400;;;;
110622;1500;;;;
110622;1600;;;;
110622;1700;;;;
110622;1800;;;;
110622;1900;;;;
110622;2000;;;;
110622;2100;;;;
110622;2200;;;;
110622;2300;;;;
110623;0000;;;;
110623;0100;;;;
110623;0200;;;;
110623;0300;;;;
110623;0400;;;;
110623;0500;;;;
110623;0600;;;;
110623;0700;;;;
110623;0800;;;;
110623;0900;;;;
110623;1000;;;;
110623;1100;;;;
110623;1200;;;;
110623;1300;;;;
110623;1400;;;;
110623;1500;;;;
110623;1600;;;;
110623;1700;;;;
110623;1800;;;;
110623;1900;;;;
110623;2000;;;;
110623;2100;;;;
110623;2200;;;;
110623;2300;;;;
110624;0000;;;;
110624;0100;;;;
110624;0200;;;;
110624;0300;;;;
110624;0400;;;;
110624;0500;;;;
110624;0600;;;;
110624;0700;;;;
110624;0800;;;;
110624;0900;;;;
110624;1000;;;;
110624;1100;;;;
110624;1200;;;;
110624;1300;;;;
110624;1400;;;;
110624;1500;;;;
110624;1600;;;;
110624;1700;;;;
110624;1800;;;;
110624;1900;;;;
110624;2000;;;;
110624;2100;;;;
110624;2200;;;;
110624;2300;;;;
110625;0000;;;;
110625;0100;;;;
110625;0200;;;;
110625;0300;;;;
110625;0400;;;;
110625;0500;;;;
110625;0600;;;;
110625;0700;;;;
110625;0800;;;;
110625;0900;;;;
110625;1000;;;;
110625;1100;;;;
110625;1200;;;;
110625;1300;;;;
110625;1400;;;;
110625;1500;;;;
110625;1600;;;;
110625;1700;;;;
110625;1800;;;;
110625;1900;;;;
110625;2000;;;;
110625;2100;;;;
110625;2200;;;;
110625;2300;;;;
110626;0000;;;;
110626;0100;;;;
110626;0200;;;;
110626;0300;;;;
110626;0400;;;;
110626;0500;;;;
110626;0600;;;;
110626;0700;;;;
110626;0800;;;;
110626;0900;;;;
110626;1000;;;;
110626;1100;;;;
110626;1200;;;;
110626;1300;;;;
110626;1400;;;;
110626;1500;;;;
110626;1600;;;;
110626;1700;;;;
110626;1800;;;;
110626;1900;;;;
110626;2000;;;;
110626;2100;;;;
110626;2200;;;;
110626;2300;;;;
110627;0000;;;;
110627;0100;;;;
110627;0200;;;;
110627;0300;;;;
110627;0400;;;;
110627;0500;;;;
110627;0600;;;;
110627;0700;;;;
110627;0800;;;;
110627;0900;;;;
110627;1000;;;;
110627;1100;;;;
110627;1200;;;;
110627;1300;;;;
110627;1400;;;;
110627;1500;;;;
110627;1600;;;;
110627;1700;;;;
110627;1800;;;;
110627;1900;;;;
110627;2000;;;;
110627;2100;;;;
110627;2200;;;;
110627;2300;;;;
110628;0000;;;;
110628;0100;;;;
110628;0200;;;;
110628;0300;;;;
110628;0400;;;;
110628;0500;;;;
110628;0600;;;;
110628;0700;;;;
110628;0800;;;;
110628;0900;;;;
110628;1000;;;;
110628;1100;;;;
110628;1200;;;;
110628;1300;;;;
110628;1400;;;;
110628;1500;;;;
110628;1600;;;;
110628;1700;;;;
110628;1800;;;;
110628;1900;;;;
110628;2000;;;;
110628;2100;;;;
110628;2200;;;;
110628;2300;;;;
110629;0000;;;;
110629;0100;;;;
110629;0200;;;;
110629;0300;;;;
110629;0400;;;;
110629;0500;;;;
110629;0600;;;;
110629;0700;;;;
110629;0800;;;;
110629;0900;;;;
110629;1000;;;;
110629;1100;;;;
110629;1200;;;;
110629;1300;;;;
110629;1400;;;;
110629;1500;;;;
110629;1600;;;;
110629;1700;;;;
110629;1800;;;;
110629;1900;;;;
110629;2000;;;;
110629;2100;;;;
110629;2200;;;;
110629;2300;;;;
110630;0000;;;;
110630;0100;;;;
110630;0200;;;;
110630;0300;;;;
110630;0400;;;;
110630;0500;;;;
110630;0600;;;;
110630;0700;;;;
110630;0800;;;;
110630;0900;;;;
110630;1000;;;;
110630;1100;;;;
110630;1200;;;;
110630;1300;;;;
110630;1400;;;;
110630;1500;;;;
110630;1600;;;;
110630;1700;;;;
110630;1800;;;;
110630;1900;;;;
110630;2000;;;;
110630;2100;;;;
110630;2200;;;;
110630;2300;;;;
110701;0000;;;;
110701;0100;;;;
110701;0200;;;;
110701;0300;;;;
110701;0400;;;;
110701;0500;;;;
110701;0600;;;;
110701;0700;;;;
110701;0800;;;;
110701;0900;;;;
110701;1000;;;;
110701;1100;;;;
110701;1200;;;;
110701;1300;;;;
110701;1400;;;;
110701;1500;;;;
110701;1600;;;;
110701;1700;;;;
110701;1800;;;;
110701;1900;;;;
110701;2000;;;;
110701;2100;;;;
110701;2200;;;;
110701;2300;;;;
110702;0000;;;;
110702;0100;;;;
110702;0200;;;;
110702;0300;;;;
110702;0400;;;;
110702;0500;;;;
110702;0600;;;;
110702;0700;;;;
110702;0800;;;;
110702;0900;;;;
110702;1000;;;;
110702;1100;;;;
110702;1200;;;;
110702;1300;;;;
110702;1400;;;;
110702;1500;;;;
110702;1600;;;;
110702;1700;;;;
110702;1800;;;;
110702;1900;;;;
110702;2000;;;;
110702;2100;;;;
110702;2200;;;;
110702;2300;;;;
110703;0000;;;;
110703;0100;;;;
110703;0200;;;;
110703;0300;;;;
110703;0400;;;;
110703;0500;;;;
110703;0600;;;;
110703;0700;;;;
110703;0800;;;;
110703;0900;;;;
110703;1000;;;;
110703;1100;;;;
110703;1200;;;;
110703;1300;;;;
110703;1400;;;;
110703;1500;;;;
110703;1600;;;;
110703;1700;;;;
110703;1800;;;;
110703;1900;;;;
110703;2000;;;;
110703;2100;;;;
110703;2200;;;;
110703;2300;;;;
110704;0000;;;;
110704;0100;;;;
110704;0200;;;;
110704;0300;;;;
110704;0400;;;;
110704;0500;;;;
110704;0600;;;;
110704;0700;;;;
110704;0800;;;;
110704;0900;;;;
110704;1000;;;;
110704;1100;;;;
110704;1200;;;;
110704;1300;;;;
110704;1400;;;;
110704;1500;;;;
110704;1600;;;;
110704;1700;;;;
110704;1800;;;;
110704;1900;;;;
110704;2000;;;;
110704;2100;;;;
110704;2200;;;;
110704;2300;;;;
110705;0000;;;;
110705;0100;;;;
110705;0200;;;;
110705;0300;;;;
110705;0400;;;;
110705;0500;;;;
110705;0600;;;;
110705;0700;;;;
110705;0800;;;;
110705;0900;;;;
110705;1000;;;;
110705;1100;;;;
110705;1200;;;;
110705;1300;;;;
110705;1400;;;;
110705;1500;;;;
110705;1600;;;;
110705;1700;;;;
110705;1800;;;;
110705;1900;;;;
110705;2000;;;;
110705;2100;;;;
110705;2200;;;;
110705;2300;;;;
110706;0000;;;;
110706;0100;;;;
110706;0200;;;;
110706;0300;;;;
110706;0400;;;;
110706;0500;;;;
110706;0600;;;;
110706;0700;;;;
110706;0800;;;;
110706;0900;;;;
110706;1000;;;;
110706;1100;;;;
110706;1200;;;;
110706;1300;;;;
110706;1400;;;;
110706;1500;;;;
110706;1600;;;;
110706;1700;;;;
110706;1800;;;;
110706;1900;;;;
110706;2000;;;;
110706;2100;;;;
110706;2200;;;;
110706;2300;;;;
110707;0000;;;;
110707;0100;;;;
110707;0200;;;;
110707;0300;;;;
110707;0400;;;;
110707;0500;;;;
110707;0600;;;;
110707;0700;;;;
110707;0800;;;;
110707;0900;;;;
110707;1000;;;;
110707;1100;;;;
110707;1200;;;;
110707;1300;;;;
110707;1400;;;;
110707;1500;;;;
110707;1600;;;;
110707;1700;;;;
110707;1800;;;;
110707;1900;;;;
110707;2000;;;;
110707;2100;;;;
110707;2200;;;;
110707;2300;;;;
110708;0000;;;;
110708;0100;;;;
110708;0200;;;;
110708;0300;;;;
110708;0400;;;;
110708;0500;;;;
110708;0600;;;;
110708;0700;;;;
110708;0800;;;;
110708;0900;;;;
110708;1000;;;;
110708;1100;;;;
110708;1200;;;;
110708;1300;;;;
110708;1400;;;;
110708;1500;;;;
110708;1600;;;;
110708;1700;;;;
110708;1800;;;;
110708;1900;;;;
110708;2000;;;;
110708;2100;;;;
110708;2200;;;;
110708;2300;;;;
110709;0000;;;;
110709;0100;;;;
110709;0200;;;;
110709;0300;;;;
110709;0400;;;;
110709;0500;;;;
110709;0600;;;;
110709;0700;;;;
110709;0800;;;;
110709;0900;;;;
110709;1000;;;;
110709;1100;;;;
110709;1200;;;;
110709;1300;;;;
110709;1400;;;;
110709;1500;;;;
110709;1600;;;;
110709;1700;;;;
110709;1800;;;;
110709;1900;;;;
110709;2000;;;;
110709;2100;;;;
110709;2200;;;;
110709;2300;;;;
110710;0000;;;;
110710;0100;;;;
110710;0200;;;;
110710;0300;;;;
110710;0400;;;;
110710;0500;;;;
110710;0600;;;;
110710;0700;;;;
110710;0800;;;;
110710;0900;;;;
110710;1000;;;;
110710;1100;;;;
110710;1200;;;;
110710;1300;;;;
110710;1400;;;;
110710;1500;;;;
110710;1600;;;;
110710;1700;;;;
110710;1800;;;;
110710;1900;;;;
110710;2000;;;;
110710;2100;;;;
110710;2200;;;;
110710;2300;;;;
110711;0000;;;;
110711;0100;;;;
110711;0200;;;;
110711;0300;;;;
110711;0400;;;;
110711;0500;;;;
110711;0600;;;;
110711;0700;;;;
110711;0800;;;;
110711;0900;;;;
110711;1000;;;;
110711;1100;;;;
110711;1200;;;;
110711;1300;;;;
110711;1400;;;;
110711;1500;;;;
110711;1600;;;;
110711;1700;;;;
110711;1800;;;;
110711;1900;;;;
110711;2000;;;;
110711;2100;;;;
110711;2200;;;;
110711;2300;;;;
110712;0000;;;;
110712;0100;;;;
110712;0200;;;;
110712;0300;;;;
110712;0400;;;;
110712;0500;;;;
110712;0600;;;;
110712;0700;;;;
110712;0800;;;;
110712;0900;;;;
110712;1000;;;;
110712;1100;;;;
110712;1200;;;;
110712;1300;;;;
110712;1400;;;;
110712;1500;;;;
110712;1600;;;;
110712;1700;;;;
110712;1800;;;;
110712;1900;;;;
110712;2000;;;;
110712;2100;;;;
110712;2200;;;;
110712;2300;;;;
110713;0000;;;;
110713;0100;;;;
110713;0200;;;;
110713;0300;;;;
110713;0400;;;;
110713;0500;;;;
110713;0600;;;;
110713;0700;;;;
110713;0800;;;;
110713;0900;;;;
110713;1000;;;;
110713;1100;;;;
110713;1200;;;;
110713;1300;;;;
110713;1400;;;;
110713;1500;;;;
110713;1600;;;;
110713;1700;;;;
110713;1800;;;;
110713;1900;;;;
110713;2000;;;;
110713;2100;;;;
110713;2200;;;;
110713;2300;;;;
110714;0000;;;;
110714;0100;;;;
110714;0200;;;;
110714;0300;;;;
110714;0400;;;;
110714;0500;;;;
110714;0600;;;;
110714;0700;;;;
110714;0800;;;;
110714;0900;;;;
110714;1000;;;;
110714;1100;;;;
110714;1200;;;;
110714;1300;;;;
110714;1400;;;;
110714;1500;;;;
110714;1600;;;;
110714;1700;;;;
110714;1800;;;;
110714;1900;;;;
110714;2000;;;;
110714;2100;;;;
110714;2200;;;;
110714;2300;;;;
110715;0000;;;;
110715;0100;;;;
110715;0200;;;;
110715;0300;;;;
110715;0400;;;;
110715;0500;;;;
110715;0600;;;;
110715;0700;;;;
110715;0800;;;;
110715;0900;;;;
110715;1000;;;;
110715;1100;;;;
110715;1200;;;;
110715;1300;;;;
110715;1400;;;;
110715;1500;;;;
110715;1600;;;;
110715;1700;;;;
110715;1800;;;;
110715;1900;;;;
110715;2000;;;;
110715;2100;;;;
110715;2200;;;;
110715;2300;;;;
110716;0000;;;;
110716;0100;;;;
110716;0200;;;;
110716;0300;;;;
110716;0400;;;;
110716;0500;;;;
110716;0600;;;;
110716;0700;;;;
110716;0800;;;;
110716;0900;;;;
110716;1000;;;;
110716;1100;;;;
110716;1200;;;;
110716;1300;;;;
110716;1400;;;;
110716;1500;;;;
110716;1600;;;;
110716;1700;;;;
110716;1800;;;;
110716;1900;;;;
110716;2000;;;;
110716;2100;;;;
110716;2200;;;;
110716;2300;;;;
110717;0000;;;;
110717;0100;;;;
110717;0200;;;;
110717;0300;;;;
110717;0400;;;;
110717;0500;;;;
110717;0600;;;;
110717;0700;;;;
110717;0800;;;;
110717;0900;;;;
110717;1000;;;;
110717;1100;;;;
110717;1200;;;;
110717;1300;;;;
110717;1400;;;;
110717;1500;;;;
110717;1600;;;;
110717;1700;;;;
110717;1800;;;;
110717;1900;;;;
110717;2000;;;;
110717;2100;;;;
110717;2200;;;;
110717;2300;;;;
110718;0000;;;;
110718;0100;;;;
110718;0200;;;;
110718;0300;;;;
110718;0400;;;;
110718;0500;;;;
110718;0600;;;;
110718;0700;;;;
110718;0800;;;;
110718;0900;;;;
110718;1000;;;;
110718;1100;;;;
110718;1200;;;;
110718;1300;;;;
110718;1400;;;;
110718;1500;;;;
110718;1600;;;;
110718;1700;;;;
110718;1800;;;;
110718;1900;;;;
110718;2000;;;;
110718;2100;;;;
110718;2200;;;;
110718;2300;;;;
110719;0000;;;;
110719;0100;;;;
110719;0200;;;;
110719;0300;;;;
110719;0400;;;;
110719;0500;;;;
110719;0600;;;;
110719;0700;;;;
110719;0800;;;;
110719;0900;;;;
110719;1000;;;;
110719;1100;;;;
110719;1200;;;;
110719;1300;;;;
110719;1400;;;;
110719;1500;;;;
110719;1600;;;;
110719;1700;;;;
110719;1800;;;;
110719;1900;;;;
110719;2000;;;;
110719;2100;;;;
110719;2200;;;;
110719;2300;;;;
110720;0000;;;;
110720;0100;;;;
110720;0200;;;;
110720;0300;;;;
110720;0400;;;;
110720;0500;;;;
110720;0600;;;;
110720;0700;;;;
110720;0800;;;;
110720;0900;;;;
110720;1000;;;;
110720;1100;;;;
110720;1200;;;;
110720;1300;;;;
110720;1400;;;;
110720;1500;;;;
110720;1600;;;;
110720;1700;;;;
110720;1800;;;;
110720;1900;;;;
110720;2000;;;;
110720;2100;;;;
110720;2200;;;;
110720;2300;;;;
110721;0000;;;;
110721;0100;;;;
110721;0200;;;;
110721;0300;;;;
110721;0400;;;;
110721;0500;;;;
110721;0600;;;;
110721;0700;;;;
110721;0800;;;;
110721;0900;;;;
110721;1000;;;;
110721;1100;;;;
110721;1200;;;;
110721;1300;;;;
110721;1400;;;;
110721;1500;;;;
110721;1600;;;;
110721;1700;;;;
110721;1800;;;;
110721;1900;;;;
110721;2000;;;;
110721;2100;;;;
110721;2200;;;;
110721;2300;;;;
110722;0000;;;;
110722;0100;;;;
110722;0200;;;;
110722;0300;;;;
110722;0400;;;;
110722;0500;;;;
110722;0600;;;;
110722;0700;;;;
110722;0800;;;;
110722;0900;;;;
110722;1000;;;;
110722;1100;;;;
110722;1200;;;;
110722;1300;;;;
110722;1400;;;;
110722;1500;;;;
110722;1600;;;;
110722;1700;;;;
110722;1800;;;;
110722;1900;;;;
110722;2000;;;;
110722;2100;;;;
110722;2200;;;;
110722;2300;;;;
110723;0000;;;;
110723;0100;;;;
110723;0200;;;;
110723;0300;;;;
110723;0400;;;;
110723;0500;;;;
110723;0600;;;;
110723;0700;;;;
110723;0800;;;;
110723;0900;;;;
110723;1000;;;;
110723;1100;;;;
110723;1200;;;;
110723;1300;;;;
110723;1400;;;;
110723;1500;;;;
110723;1600;;;;
110723;1700;;;;
110723;1800;;;;
110723;1900;;;;
110723;2000;;;;
110723;2100;;;;
110723;2200;;;;
110723;2300;;;;
110724;0000;;;;
110724;0100;;;;
110724;0200;;;;
110724;0300;;;;
110724;0400;;;;
110724;0500;;;;
110724;0600;;;;
110724;0700;;;;
110724;0800;;;;
110724;0900;;;;
110724;1000;;;;
110724;1100;;;;
110724;1200;;;;
110724;1300;;;;
110724;1400;;;;
110724;1500;;;;
110724;1600;;;;
110724;1700;;;;
110724;1800;;;;
110724;1900;;;;
110724;2000;;;;
110724;2100;;;;
110724;2200;;;;
110724;2300;;;;
110725;0000;;;;
110725;0100;;;;
110725;0200;;;;
110725;0300;;;;
110725;0400;;;;
110725;0500;;;;
110725;0600;;;;
110725;0700;;;;
110725;0800;;;;
110725;0900;;;;
110725;1000;;;;
110725;1100;;;;
110725;1200;;;;
110725;1300;;;;
110725;1400;;;;
110725;1500;;;;
110725;1600;;;;
110725;1700;;;;
110725;1800;;;;
110725;1900;;;;
110725;2000;;;;
110725;2100;;;;
110725;2200;;;;
110725;2300;;;;
110726;0000;;;;
110726;0100;;;;
110726;0200;;;;
110726;0300;;;;
110726;0400;;;;
110726;0500;;;;
110726;0600;;;;
110726;0700;;;;
110726;0800;;;;
110726;0900;;;;
110726;1000;;;;
110726;1100;;;;
110726;1200;;;;
110726;1300;;;;
110726;1400;;;;
110726;1500;;;;
110726;1600;;;;
110726;1700;;;;
110726;1800;;;;
110726;1900;;;;
110726;2000;;;;
110726;2100;;;;
110726;2200;;;;
110726;2300;;;;
110727;0000;;;;
110727;0100;;;;
110727;0200;;;;
110727;0300;;;;
110727;0400;;;;
110727;0500;;;;
110727;0600;;;;
110727;0700;;;;
110727;0800;;;;
110727;0900;;;;
110727;1000;;;;
110727;1100;;;;
110727;1200;;;;
110727;1300;;;;
110727;1400;;;;
110727;1500;;;;
110727;1600;;;;
110727;1700;;;;
110727;1800;3;;;
110727;1900;3;;;
110727;2000;3;;;
110727;2100;3;;;
110727;2200;2;;;
110727;2300;2;;;
110728;0000;1;;;
110728;0100;1;;;
110728;0200;3;;;
110728;0300;3;;;
110728;0400;3;;;
110728;0500;3;;;
110728;0600;2;;;
110728;0700;3;;;
110728;0800;2;;;
110728;0900;1;;;
110728;1000;1;;;
110728;1100;2;;;
110728;1200;1;;;
110728;1300;2;;;
110728;1400;1;;;
110728;1500;1;;;
110728;1600;1;;;
110728;1700;1;;;
110728;1800;1;;;
110728;1900;1;;;
110728;2000;1;;;
110728;2100;1;;;
110728;2200;1;;;
110728;2300;1;;;
110729;0000;1;;;
110729;0100;1;;;
110729;0200;2;;;
110729;0300;2;;;
110729;0400;2;;;
110729;0500;2;;;
110729;0600;2;;;
110729;0700;2;;;
110729;0800;1;;;
110729;0900;2;;;
110729;1000;1;;;
110729;1100;1;;;
110729;1200;1;;;
110729;1300;1;;;
110729;1400;1;;;
110729;1500;1;;;
110729;1600;1;;;
110729;1700;1;;;
110729;1800;1;;;
110729;1900;1;;;
110729;2000;1;;;
110729;2100;1;;;
110729;2200;1;;;
110729;2300;1;;;
110730;0000;1;;;
110730;0100;1;;;
110730;0200;2;;;
110730;0300;2;;;
110730;0400;1;;;
110730;0500;1;;;
110730;0600;1;;;
110730;0700;1;;;
110730;0800;1;;;
110730;0900;1;;;
110730;1000;1;;;
110730;1100;1;;;
110730;1200;1;;;
110730;1300;1;;;
110730;1400;1;;;
110730;1500;1;;;
110730;1600;1;;;
110730;1700;1;;;
110730;1800;1;;;
110730;1900;1;;;
110730;2000;1;;;
110730;2100;1;;;
110730;2200;1;;;
110730;2300;1;;;
110731;0000;1;;;
110731;0100;1;;;
110731;0200;2;;;
110731;0300;2;;;
110731;0400;2;;;
110731;0500;2;;;
110731;0600;2;;;
110731;0700;2;;;
110731;0800;2;;;
110731;0900;2;;;
110731;1000;2;;;
110731;1100;2;;;
110731;1200;2;;;
110731;1300;2;;;
110731;1400;1;;;
110731;1500;1;;;
110731;1600;1;;;
110731;1700;1;;;
110731;1800;1;;;
110731;1900;1;;;
110731;2000;1;;;
110731;2100;1;;;
110731;2200;1;;;
110731;2300;1;;;
110801;0000;1;;;
110801;0100;1;;;
110801;0200;1;;;
110801;0300;1;;;
110801;0400;1;;;
110801;0500;1;;;
110801;0600;1;;;
110801;0700;1;;;
110801;0800;1;;;
110801;0900;1;;;
110801;1000;1;;;
110801;1100;1;;;
110801;1200;1;;;
110801;1300;1;;;
110801;1400;1;;;
110801;1500;1;;;
110801;1600;1;;;
110801;1700;1;;;
110801;1800;1;;;
110801;1900;1;;;
110801;2000;1;;;
110801;2100;1;;;
110801;2200;1;;;
110801;2300;1;;;
110802;0000;1;;;
110802;0100;1;;;
110802;0200;1;;;
110802;0300;1;;;
110802;0400;1;;;
110802;0500;1;;;
110802;0600;1;;;
110802;0700;1;;;
110802;0800;1;;;
110802;0900;1;;;
110802;1000;1;;;
110802;1100;1;;;
110802;1200;1;;;
110802;1300;1;;;
110802;1400;1;;;
110802;1500;1;;;
110802;1600;1;;;
110802;1700;1;;;
110802;1800;1;;;
110802;1900;1;;;
110802;2000;1;;;
110802;2100;1;;;
110802;2200;1;;;
110802;2300;1;;;
110803;0000;1;;;
110803;0100;1;;;
110803;0200;;;;
110803;0300;;;;
110803;0400;;;0;
110803;0500;;;0;
110803;0600;;;0,494505;
110803;0700;;;0,494505;
110803;0800;;;0,659341;
110803;0900;;;0,412088;
110803;1000;;;0;
110803;1100;;;;
110803;1200;2;;;
110803;1300;10;;;
110803;1400;5;;;
110803;1500;5;;;
110803;1600;;;228,901;
110803;1700;;;238,434;
110803;1800;7;;;
110803;1900;8;;;
110803;2000;8;;;
110803;2100;8;;;
110803;2200;7;;;
110803;2300;8;;;
110804;0000;9;;;
110804;0100;9;;;
110804;0200;5;;;
110804;0300;5;;;
110804;0400;5;;;
110804;0500;5;;;
110804;0600;5;;;
110804;0700;4;;;
110804;0800;4;;;
110804;0900;5;;;
110804;1000;5;;;
110804;1100;4;;;
110804;1200;3;;;
110804;1300;2;;;
110804;1400;2;;;
110804;1500;2;;;
110804;1600;2;;;
110804;1700;2;;;
110804;1800;1;;;
110804;1900;2;;;
110804;2000;2;;;
110804;2100;3;;;
110804;2200;3;;;
110804;2300;3;;;
110805;0000;3;;;
110805;0100;2;;;
110805;0200;2;;;
110805;0300;2;;;
110805;0400;2;;;
110805;0500;3;;;
110805;0600;3;;;
110805;0700;3;;;
110805;0800;3;;;
110805;0900;3;;;
110805;1000;5;;;
110805;1100;4;;;
110805;1200;3;;;
110805;1300;3;;;
110805;1400;3;;;
110805;1500;3;;;
110805;1600;3;;;
110805;1700;2;;;
110805;1800;4;;;
110805;1900;3;;;
110805;2000;4;;;
110805;2100;4;;;
110805;2200;4;;;
110805;2300;3;;;
110806;0000;4;;;
110806;0100;4;;;
110806;0200;4;;;
110806;0300;4;;;
110806;0400;3;;;
110806;0500;3;;;
110806;0600;4;;;
110806;0700;3;;;
110806;0800;4;;;
110806;0900;3;;;
110806;1000;3;;;
110806;1100;4;;;
110806;1200;5;;;
110806;1300;4;;;
110806;1400;3;;;
110806;1500;3;;;
110806;1600;4;;;
110806;1700;3;;;
110806;1800;2;;;
110806;1900;2;;;
110806;2000;3;;;
110806;2100;3;;;
110806;2200;3;;;
110806;2300;2;;;
110807;0000;3;;;
110807;0100;3;;;
110807;0200;3;;;
110807;0300;3;;;
110807;0400;3;;;
110807;0500;4;;;
110807;0600;3;;;
110807;0700;3;;;
110807;0800;3;;;
110807;0900;3;;;
110807;1000;3;;;
110807;1100;3;;;
110807;1200;3;;;
110807;1300;3;;;
110807;1400;3;;;
110807;1500;2;;;
110807;1600;2;;;
110807;1700;1;;;
110807;1800;1;;;
110807;1900;1;;;
110807;2000;1;;;
110807;2100;2;;;
110807;2200;2;;;
110807;2300;2;;;
110808;0000;2;;;
110808;0100;2;;;
110808;0200;2;;;
110808;0300;2;;;
110808;0400;2;;;
110808;0500;2;;;
110808;0600;3;;;
110808;0700;3;;;
110808;0800;4;;;
110808;0900;3;;;
110808;1000;2;;;
110808;1100;2;;;
110808;1200;2;;;
110808;1300;2;;;
110808;1400;3;;;
110808;1500;2;;;
110808;1600;2;;;
110808;1700;2;;;
110808;1800;2;;;
110808;1900;1;;;
110808;2000;2;;;
110808;2100;3;;;
110808;2200;3;;;
110808;2300;3;;;
110809;0000;2;;;
110809;0100;1;;;
110809;0200;2;;;
110809;0300;2;;;
110809;0400;2;;;
110809;0500;2;;;
110809;0600;3;;;
110809;0700;3;;;
110809;0800;4;;;
110809;0900;2;;;
110809;1000;2;;;
110809;1100;2;;;
110809;1200;2;;;
110809;1300;2;;;
110809;1400;2;;;
110809;1500;2;;;
110809;1600;2;;;
110809;1700;2;;;
110809;1800;1;;;
110809;1900;1;;;
110809;2000;1;;;
110809;2100;1;;;
110809;2200;1;;;
110809;2300;1;;;
110810;0000;1;;;
110810;0100;1;;;
110810;0200;1;;;
110810;0300;1;;;
110810;0400;1;;;
110810;0500;2;;;
110810;0600;2;;;
110810;0700;3;;;
110810;0800;3;;;
